test_codifica_1,1
test_decodifica_1,1
test_codifica_2,1
test_decodifica_2,1
test_codifica_3,1
test_decodifica_3,1
test_codifica_4,1
test_decodifica_4,1
test_codifica_5,1
test_decodifica_5,1
test_codifica_6,1
test_decodifica_6,1
test_codifica_7,1
test_decodifica_7,1
test_codifica_8,1
test_decodifica_8,1
test_codifica_9,1
test_decodifica_9,1
